,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413670,3389880,492,15,6,-103.4,21.366025403784434,35.00704155516199
1,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413705,3389825,490,15,5,-101.0,20.803847577293364,48.03332099679081
2,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413620,3389910,493,15,5,-98.67,27.026279441628823,24.810889132455355
3,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413625,3389905,493,15,5,-102.5,26.660254037844382,26.176914536239792
4,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413630,3389920,493,0,5,-108.41,24.294228634059944,24.078838324886476
5,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413730,3389780,491,15,5,-117.0,20.97372055837117,58.32754963085076
6,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413645,3389845,492,0,5,-105.0,29.19615242270663,38.569219381653056
7,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413665,3389865,492,0,6,-98.33,23.732050807568875,37.105117766515306
8,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413650,3389860,492,15,5,-106.0,26.83012701892219,36.47114317029974
9,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413610,3389900,493,0,5,-103.63,29.758330249197698,25.542939940024233
10,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413615,3389895,493,0,5,-103.27,29.39230484541326,26.908965343808674
11,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413635,3389915,493,0,5,-103.86,23.928203230275507,25.444863728670917
12,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413710,3389840,490,0,13,-99.5,18.437822173508927,45.9352447854375
13,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413845,3390000,493,0,5,-83.5,-20.944863728670917,31.722431864335455
14,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413895,3389950,491,0,5,-83.75,-24.605117766515306,45.382685902179844
15,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413825,3390020,494,15,6,-96.33,-19.48076211353316,26.2583302491977
16,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413930,3389905,491,0,10,-91.46,-26.167295593006376,56.67691453623979
17,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413835,3390010,494,0,5,-87.36,-20.21281292110204,28.99038105676658
18,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413810,3390025,494,15,6,-89.33,-17.382685902179844,23.892304845413264
19,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413920,3389915,491,0,10,-91.15,-25.4352447854375,53.94486372867091
20,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413900,3389935,491,0,5,-90.08,-23.97114317029974,48.48076211353316
21,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413865,3389980,492,0,5,-84.5,-22.408965343808674,37.18653347947321
22,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413880,3389955,491,0,6,-89.46,-22.50704155516199,43.0166604983954
23,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413910,3389925,491,0,10,-92.44,-24.703193977868622,51.212812921102035
24,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413915,3389930,491,0,10,-90.0,-26.069219381653056,50.846787517317594
25,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413955,3389890,490,0,5,-93.1,-28.997422611928574,61.77499074759311
26,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413870,3389965,492,0,5,-88.33,-21.774990747593108,40.28460969082653
27,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413950,3389885,490,0,5,-91.4,-27.631397208144133,62.14101615137754
28,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413940,3389895,491,0,5,-92.29,-26.899346400575258,59.408965343808674
29,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413905,3389940,491,0,5,-90.62,-25.33716857408418,48.11473670974872
30,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413945,3389900,490,0,10,-92.63,-28.26537180435969,59.042939940024226
31,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413820,3390015,494,15,5,-92.3,-18.114736709748723,26.62435565298214
32,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413815,3390030,494,0,6,-96.09,-18.748711305964285,23.526279441628823
33,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413935,3389910,491,0,10,-93.15,-27.533320996790817,56.31088913245535
34,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413780,3390055,493,0,6,-88.0,-15.186533479473212,15.69615242270663
35,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413805,3390040,494,0,6,-87.2,-18.016660498395407,20.794228634059948
36,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413785,3390060,493,0,5,-92.5,-16.552558883257653,15.330127018922191
37,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413925,3389920,491,0,10,-92.71,-26.801270189221942,53.578838324886476
38,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413840,3389995,493,0,13,-79.67,-19.578838324886476,32.088457268119896
39,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413830,3390005,494,0,13,-83.5,-18.8467875173176,29.356406460551018
40,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413790,3390045,494,0,6,-100.5,-15.91858428704209,18.428203230275507
41,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413875,3389970,492,0,5,-92.67,-23.14101615137755,39.91858428704209
42,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413885,3389960,491,0,5,-83.91,-23.873066958946424,42.65063509461096
43,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413850,3389985,493,0,5,-87.33,-20.310889132455358,34.82050807568877
44,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413855,3389990,493,0,13,-79.0,-21.676914536239792,34.45448267190433
45,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413890,3389945,491,0,5,-88.86,-23.239092362730865,45.74871130596428
46,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413720,3389965,494,0,6,-94.25,4.20577136594005,25.284609690826528
47,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413740,3389985,494,0,5,-90.25,-1.258330249197705,23.820508075688775
48,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413705,3389950,494,15,5,-96.5,8.303847577293366,26.382685902179844
49,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413750,3389995,494,0,5,-88.69,-3.990381056766582,23.088457268119896
50,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413715,3389960,494,0,6,-105.0,5.571796769724489,25.65063509461097
51,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413690,3389935,493,15,5,-99.56,12.401923788646682,27.48076211353316
52,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413685,3389930,493,0,13,-102.62,13.767949192431121,27.8467875173176
53,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413710,3389955,494,15,5,-96.5,6.937822173508927,26.016660498395407
54,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413735,3389980,494,0,5,-92.2,0.10769515458673418,24.186533479473212
55,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413755,3390000,494,0,5,-89.91,-5.356406460551021,22.72243186433546
56,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413695,3389940,493,0,5,-97.68,11.035898384862243,27.114736709748723
57,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413745,3389990,494,15,13,-89.0,-2.6243556529821443,23.454482671904337
58,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413730,3389975,494,0,5,-102.5,1.4737205583711717,24.552558883257653
59,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413680,3389925,493,0,5,-103.57,15.133974596215559,28.21281292110204
60,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413700,3389945,494,0,5,-99.37,9.669872981077805,26.748711305964285
61,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413675,3390080,492,0,5,-107.5,0.49999999999999994,0.8660254037844387
62,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413950,3389915,490,0,10,-94.5,-30.631397208144133,56.94486372867091
63,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413930,3389895,491,0,5,-90.67,-25.167295593006376,58.408965343808674
64,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413830,3390035,494,0,6,-94.69,-21.8467875173176,24.160254037844386
65,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413835,3390040,494,15,5,-94.0,-23.21281292110204,23.794228634059948
66,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413855,3389980,493,0,5,-88.5,-20.676914536239792,36.18653347947321
67,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413880,3389925,492,0,5,-89.38,-19.50704155516199,48.212812921102035
68,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413920,3389885,491,63,13,-91.78,-22.4352447854375,59.14101615137754
69,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413945,3389910,490,0,10,-91.6,-29.26537180435969,57.31088913245535
70,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413940,3389905,490,0,10,-93.0,-27.899346400575258,57.67691453623979
71,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413895,3389940,491,0,5,-92.57,-23.605117766515306,47.11473670974872
72,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413810,3390015,494,15,13,-94.88,-16.382685902179844,25.62435565298214
73,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413800,3390005,494,0,5,-91.14,-13.65063509461097,26.356406460551018
74,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413910,3389955,491,21,5,-84.5,-27.703193977868622,46.0166604983954
75,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413845,3389970,493,0,5,-81.26,-17.944863728670917,36.91858428704209
76,162601,413675.0,3390085.0,30,150,6,1,2585.0,9.2,492,0,5,413890,3389935,491,0,5,-89.67,-22.239092362730865,47.48076211353316
