,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415060,3391655,497,0,5,-101.33,2.8756443470178628,32.98076211353316
1,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415065,3391660,497,0,11,-95.67,2.5096189432334253,34.3467875173176
2,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415070,3391645,497,0,5,-95.17,5.6076951545867395,33.712812921102035
3,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415040,3391675,497,0,11,-85.67,-2.5884572681198907,31.516660498395403
4,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415035,3391690,497,0,11,-100.0,-5.6865334794732085,32.15063509461097
5,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415030,3391685,497,0,11,-88.33,-5.3205080756887675,30.784609690826528
6,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415050,3391665,497,0,5,-100.4,0.143593539448986,32.248711305964285
7,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415055,3391670,497,0,5,-101.4,-0.22243186433545326,33.61473670974872
8,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415085,3391640,497,0,7,-103.82,7.973720558371179,35.81088913245535
9,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415045,3391680,497,0,11,-105.4,-2.95448267190433,32.882685902179844
10,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415015,3391710,498,81,5,-86.14,-11.150635094610964,30.686533479473216
11,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,415010,3391705,498,9,5,-77.03,-10.784609690826526,29.320508075688775
12,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,414995,3391730,499,0,14,-77.6,-16.61473670974872,29.222431864335462
13,240601,414910.0,3391585.0,28,60,6,5,2585.0,9.2,498,24,6,414980,3391735,499,0,5,-78.1,-18.980762113533153,27.124355652982146
