,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410255,3380325,482,0,10,-80.0,-17.758330249197705,4.7583302491977
1,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410250,3380330,482,0,10,-85.5,-16.392304845413264,4.392304845413262
2,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410240,3380340,482,0,5,-77.33,-13.660254037844386,3.6602540378443846
3,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410045,3380220,480,0,10,-99.0,8.114736709748716,43.94486372867092
4,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410200,3380375,482,96,5,-86.5,-3.2320508075688776,1.5980762113533158
5,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410185,3380360,482,0,10,-76.25,-2.1339745962155625,5.696152422706632
6,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410165,3380340,482,0,5,-71.07,-0.6698729810778081,11.160254037844386
7,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410215,3380370,482,0,5,-71.33,-6.330127018922193,0.9641016151377539
8,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410180,3380355,482,0,5,-71.67,-1.7679491924311237,7.06217782649107
9,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410070,3380225,480,0,10,-99.0,4.2846096908265245,40.578838324886476
10,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410175,3380330,483,0,5,-67.73,-3.4019237886466858,11.892304845413264
11,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410170,3380325,483,0,5,-69.54,-3.0358983848622474,13.258330249197702
12,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410160,3380335,483,0,6,-70.3,-0.30384757729336886,12.526279441628827
13,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410195,3380350,482,0,10,-78.5,-4.866025403784439,6.428203230275509
14,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410115,3380430,481,106,7,-81.0,16.99038105676658,0.571796769724493
15,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410210,3380365,482,0,10,-69.0,-5.964101615137755,2.3301270189221923
16,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410190,3380345,482,0,10,-74.63,-4.500000000000001,7.794228634059947
17,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410180,3380120,482,24,5,-86.5,-25.26794919243113,47.76537180435968
18,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410150,3380070,479,0,6,-90.0,-25.0717967697245,59.42562584220407
19,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410170,3380090,480,0,6,-91.88,-26.535898384862254,53.96152422706631
20,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410220,3380160,483,0,5,-93.5,-28.196152422706636,36.837168574084174
21,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410175,3380085,480,0,6,-94.6,-27.90192378864669,54.327549630850754
22,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410145,3380075,479,0,5,-94.6,-23.70577136594006,59.05960043841963
23,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410210,3380130,483,0,10,-94.6,-29.46410161513776,43.033320996790806
24,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410155,3380065,479,0,6,-92.67,-26.437822173508938,59.79165124598851
25,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410230,3380150,484,0,5,-100.5,-30.928203230275514,37.569219381653056
26,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410225,3380155,483,0,5,-96.0,-29.562177826491073,37.203193977868615
27,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410160,3380100,480,0,6,-92.06,-23.803847577293375,53.22947341949744
28,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410185,3380115,481,24,5,-86.75,-26.63397459621557,48.13139720814412
29,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410215,3380125,482,0,10,-104.0,-30.830127018922198,43.39934640057525
30,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410140,3380080,480,0,6,-93.67,-22.33974596215562,58.693575034635195
31,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410195,3380105,481,24,5,-94.0,-29.366025403784445,48.863448015713
32,2011501,410190.0,3380390.0,15,210,6,0,2585.0,9.2,482,0,5,410200,3380140,483,0,5,-96.0,-26.732050807568886,42.30127018922193
