,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407265,3398270,509,6,15,-86.5,29.676914536239792,20.59807621135331
1,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407345,3398350,510,0,5,-82.5,7.820508075688778,26.454482671904334
2,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407315,3398400,510,12,12,-82.0,2.16025403784439,16.2583302491977
3,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407330,3398335,509,21,15,-84.0,11.918584287042094,25.356406460551014
4,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407350,3398355,510,0,15,-80.67,6.454482671904341,26.82050807568877
5,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407220,3398305,509,0,5,-100.17,28.114736709748723,9.30384757729336
6,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407290,3398375,510,21,5,-96.67,8.990381056766582,14.428203230275507
7,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407280,3398365,510,0,5,-93.56,11.72243186433546,13.696152422706628
8,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407310,3398395,510,12,12,-90.0,3.5262794416288292,15.89230484541326
9,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407275,3398280,508,0,5,-82.17,26.944863728670917,21.330127018922187
10,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407340,3398345,510,0,5,-83.0,9.186533479473216,26.08845726811989
11,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407285,3398370,510,21,6,-83.5,10.356406460551021,14.062177826491068
12,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407305,3398390,510,12,5,-91.33,4.892304845413267,15.526279441628823
13,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407300,3398385,510,0,5,-79.0,6.258330249197705,15.160254037844386
14,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407215,3398300,509,0,5,-94.4,29.48076211353316,8.937822173508922
15,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407320,3398325,509,21,5,-75.33,14.650635094610973,24.62435565298214
16,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407270,3398275,509,0,15,-99.2,28.310889132455355,20.964101615137746
17,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407335,3398340,510,0,15,-84.2,10.552558883257657,25.722431864335455
18,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407325,3398330,509,21,6,-78.0,13.284609690826532,24.990381056766573
19,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407210,3398295,510,6,5,-100.0,30.8467875173176,8.571796769724482
20,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407225,3398310,509,6,6,-98.8,26.748711305964285,9.669872981077798
21,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407260,3398265,509,0,15,-95.6,31.042939940024233,20.23205080756887
22,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407355,3398360,510,0,15,-82.83,5.088457268119901,27.18653347947321
23,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407305,3398235,508,0,6,-85.0,31.73909236273087,31.026279441628816
24,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407195,3398345,508,0,15,-102.0,23.68653347947321,0.9737205583711681
25,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407300,3398240,508,6,6,-90.5,31.373066958946424,29.660254037844375
26,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407395,3398225,508,0,13,-85.0,24.471143170299747,47.61473670974871
27,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407525,3398375,507,0,6,-85.0,-14.50961894323341,55.13139720814412
28,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407365,3398215,508,0,5,-91.0,29.20319397786863,43.41858428704208
29,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407405,3398240,508,0,5,-87.0,20.87306695894643,47.846787517317594
30,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407535,3398455,506,0,5,-102.5,-29.366025403784423,48.863448015713004
31,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407405,3398425,511,72,10,-99.33,-11.169872981077798,29.3467875173176
32,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407390,3398460,512,0,5,-79.27,-15.73205080756887,23.248711305964285
33,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407410,3398440,511,0,5,-87.8,-14.267949192431116,28.71281292110204
34,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407420,3398410,510,72,5,-96.0,-10.071796769724482,33.44486372867092
35,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407415,3398435,511,0,5,-88.3,-13.901923788646677,30.078838324886476
36,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407370,3398480,511,0,15,-77.17,-17.196152422706625,17.784609690826528
37,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407425,3398405,510,0,5,-97.75,-9.705771365940045,34.81088913245535
38,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407395,3398455,512,0,5,-79.33,-15.366025403784432,24.614736709748723
39,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407385,3398445,512,0,5,-74.0,-12.633974596215555,23.882685902179844
40,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407365,3398465,511,0,5,-72.92,-14.09807621135331,18.41858428704209
41,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407430,3398420,511,0,10,-92.7,-12.80384757729336,34.17691453623979
42,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407435,3398415,510,0,10,-94.2,-12.437822173508922,35.54293994002423
43,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407360,3398470,511,0,15,-73.17,-14.46410161513775,17.052558883257653
44,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407380,3398450,512,0,5,-80.22,-12.999999999999995,22.516660498395407
45,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407375,3398475,511,0,5,-86.33,-16.830127018922187,19.15063509461097
46,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407400,3398430,511,72,5,-82.5,-11.535898384862238,27.98076211353316
47,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407345,3398570,507,0,15,-94.5,-30.284609690826525,4.454482671904342
48,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407350,3398575,507,0,15,-88.67,-31.650635094610966,4.82050807568878
49,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407435,3398345,508,0,5,-106.25,-0.3134665205267808,42.542939940024226
50,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407420,3398360,509,72,5,-90.33,-1.4115427318800968,38.44486372867091
51,1237401,407250.0,3398450.0,0,120,0,7,2585.0,10.2,509,0,15,407395,3398385,510,0,6,-89.0,-3.2416697508022896,31.61473670974872
