,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412385,3394785,498,0,13,-88.65,-27.401336233802077,37.35193131020303
1,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412370,3394780,499,0,5,-87.85,-28.563654619742717,34.411010371159556
2,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412350,3394760,500,18,5,-90.5,-28.07062728601296,28.775682159937485
3,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412345,3394745,500,18,5,-87.33,-26.415281566342568,26.08127488775889
4,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412380,3394790,498,0,5,-92.21,-28.810168286607595,37.22867447677059
5,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412360,3394770,499,18,5,-89.2,-28.317140952877836,31.593346265548522
6,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412400,3394810,497,0,11,-93.67,-29.303195620337355,42.86400268799267
7,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412355,3394755,500,18,5,-91.0,-26.661795233207442,28.898938993369924
8,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412395,3394795,498,0,11,-89.89,-27.647849900666955,40.169595415814065
9,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412375,3394775,499,0,13,-85.86,-27.1548225669372,34.534267204592
10,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412405,3394805,497,0,11,-90.0,-27.894363567531833,42.987259521425095
11,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412390,3394800,498,0,11,-90.41,-29.056681953472474,40.04633858238163
12,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412355,3394595,503,0,5,-97.25,-2.1483730534001495,8.329735483400665
13,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412380,3394630,503,0,5,-95.0,-4.296746106800299,16.65947096680133
14,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412400,3394650,503,18,6,-79.8,-4.789773440530054,22.294799178023403
15,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412405,3394645,503,18,6,-80.0,-3.380941387724537,22.41805601145584
16,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412395,3394635,503,18,6,-92.5,-3.134427720859657,19.600391905844802
17,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412365,3394605,503,0,5,-95.36,-2.394886720265027,11.147399589011702
18,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412360,3394610,503,0,5,-95.11,-3.8037187730705435,11.024142755579263
19,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412375,3394615,503,0,6,-82.13,-2.641400387129903,13.965063694622735
20,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412445,3394685,501,0,13,-80.12,-4.366996055184046,33.68871243389998
21,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412440,3394690,501,0,5,-82.6,-5.775828107989561,33.565455600467544
22,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412470,3394720,501,0,13,-73.4,-6.515369108584196,42.01844791730065
23,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412430,3394680,501,45,5,-88.13,-5.529314441124686,30.747791494856507
24,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412425,3394665,502,0,5,-83.06,-3.8739687214542897,28.05338422267791
25,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412450,3394700,501,0,13,-79.45,-6.022341774854439,36.383119706078574
26,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412390,3394640,503,0,6,-92.33,-4.543259773665175,19.477135072412366
27,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412370,3394620,503,0,5,-91.25,-4.050232439935422,13.841806861190296
28,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412455,3394695,501,0,13,-83.24,-4.613509722048921,36.50637653951101
29,1899201,412330.0,3394560.0,43,50,9,5,2585.0,13.2,504,0,13,412465,3394705,501,0,13,-78.25,-4.8600233889138025,39.32404064512205
