,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411505,3390505,497,27,13,-91.0,-27.99038105676658,18.480762113533153
1,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411500,3390510,497,27,13,-100.0,-27.624355652982146,19.846787517317594
2,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411555,3390800,492,87,5,-99.5,28.1051177665153,39.32050807568878
3,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411575,3390740,492,0,5,-99.0,19.712812921102035,29.85640646055102
4,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411525,3390770,493,0,5,-99.83,19.908965343808664,41.51666049839541
5,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411590,3390755,492,87,5,-85.71,23.81088913245535,28.758330249197705
6,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411595,3390760,492,87,5,-93.08,25.176914536239785,28.392304845413268
7,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411585,3390750,492,87,13,-80.0,22.44486372867091,29.124355652982146
8,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411540,3390785,492,87,5,-121.0,24.007041555161983,40.418584287042094
9,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411520,3390765,494,0,5,-99.79,18.542939940024223,41.882685902179844
10,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411560,3390725,492,0,13,-98.5,15.614736709748717,30.954482671904337
11,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411565,3390730,492,0,5,-99.33,16.980762113533153,30.588457268119896
12,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411535,3390780,493,87,5,-113.0,22.64101615137754,40.78460969082653
13,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411530,3390775,493,87,5,-102.11,21.274990747593105,41.15063509461097
14,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411550,3390795,492,87,5,-95.5,26.739092362730858,39.68653347947321
15,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411580,3390745,492,87,13,-92.0,21.07883832488647,29.49038105676658
16,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411570,3390735,492,0,13,-95.64,18.346787517317594,30.222431864335462
17,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411490,3390515,497,0,13,-95.33,-27.758330249197705,22.07883832488647
18,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411495,3390520,497,0,13,-99.5,-26.392304845413268,21.712812921102035
19,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411520,3390830,493,0,5,-99.67,29.801270189221928,48.382685902179844
20,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411635,3390735,492,0,5,-83.4,24.846787517317598,18.964101615137757
21,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411610,3390760,492,0,12,-88.0,26.67691453623979,25.79422863405995
22,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411615,3390755,492,0,12,-86.13,26.31088913245535,24.428203230275514
23,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411525,3390825,493,0,5,-102.5,29.435244785437487,47.01666049839541
24,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411625,3390725,492,0,6,-88.71,22.11473670974872,19.696152422706636
25,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411605,3390745,492,0,5,-82.6,23.578838324886473,25.16025403784439
26,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411620,3390730,492,0,6,-93.0,22.480762113533157,21.062177826491073
27,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411630,3390740,492,0,6,-80.25,25.212812921102035,20.330127018922198
28,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411600,3390750,492,0,5,-86.6,23.944863728670914,26.52627944162883
29,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411600,3390540,495,0,5,-83.33,-12.42820323027551,5.526279441628824
30,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411610,3390530,495,6,5,-85.25,-13.160254037844386,2.7942286340599463
31,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411605,3390535,495,6,5,-84.67,-12.794228634059948,4.160254037844385
32,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411615,3390525,495,0,13,-87.33,-13.526279441628827,1.4282032302755079
33,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411625,3390555,495,0,5,-94.4,-7.330127018922194,2.6961524227066316
34,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411630,3390550,495,0,5,-93.75,-7.696152422706632,1.3301270189221919
35,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411620,3390560,495,0,5,-93.5,-6.964101615137755,4.0621778264910695
36,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411475,3390595,497,0,5,-87.5,-15.401923788646688,32.67691453623979
37,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411480,3390610,497,0,12,-83.67,-12.303847577293372,33.31088913245535
38,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411430,3390720,497,0,5,-95.33,1.748711305964278,52.97114317029974
39,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411500,3390630,497,0,5,-74.0,-6.839745962155618,31.846787517317598
40,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411395,3390675,497,0,6,-86.8,-9.545517328095674,54.533320996790806
41,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411515,3390635,496,15,13,-86.5,-4.473720558371179,29.74871130596428
42,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411420,3390710,497,0,5,-85.1,-0.9833395016046005,53.70319397786862
43,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411425,3390705,497,0,5,-84.32,-1.349364905389038,52.337168574084174
44,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411380,3390670,496,57,5,-96.0,-11.911542731880113,56.63139720814412
45,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411495,3390615,497,0,12,-83.5,-9.937822173508934,31.212812921102035
46,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411410,3390700,497,0,6,-83.61,-3.715390309173479,54.43524478543749
47,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411415,3390695,497,0,5,-83.3,-4.08141571295792,53.069219381653056
48,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411510,3390640,497,0,13,-82.73,-4.1076951545867395,31.11473670974872
49,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411400,3390690,497,0,5,-83.3,-6.4474411167423575,55.167295593006365
50,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411405,3390685,497,0,6,-85.61,-6.813466520526795,53.80127018922193
51,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411505,3390625,497,0,5,-71.5,-7.205771365940056,30.480762113533157
52,2790301,411655.0,3390580.0,25,300,3,3,2585.0,9.2,495,0,13,411435,3390715,498,0,12,-87.33,1.382685902179837,51.605117766515306
