,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411215,3386820,487,0,13,-82.11,0.7071067811865479,3.5355339059327378
1,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411345,3386790,487,0,5,-69.0,23.334523779156072,17.677669529663685
2,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411340,3386785,487,0,6,-71.47,23.33452377915607,16.26345596729059
3,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411325,3386770,487,0,6,-73.68,23.33452377915607,12.020815280171306
4,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411315,3386760,487,0,6,-74.15,23.33452377915607,9.192388155425117
5,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411270,3386875,489,0,5,-75.13,0.7071067811865479,19.09188309203678
6,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411355,3386800,488,0,5,-65.15,23.334523779156072,20.506096654409877
7,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411225,3386830,488,0,13,-80.19,0.7071067811865479,6.363961030678928
8,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411220,3386825,488,0,13,-79.94,0.7071067811865479,4.949747468305833
9,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411250,3386855,488,0,5,-78.24,0.7071067811865479,13.435028842544403
10,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411260,3386865,488,0,5,-81.3,0.7071067811865497,16.263455967290593
11,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411230,3386835,488,0,13,-79.2,0.7071067811865483,7.7781745930520225
12,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411330,3386775,487,0,6,-73.79,23.334523779156072,13.435028842544401
13,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411255,3386860,488,0,5,-76.76,0.7071067811865488,14.849242404917497
14,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411210,3386815,487,0,5,-91.25,0.7071067811865477,2.1213203435596424
15,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411265,3386870,489,0,5,-80.4,0.7071067811865497,17.67766952966369
16,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411235,3386840,488,0,5,-79.48,0.7071067811865479,9.192388155425117
17,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411335,3386780,487,0,6,-74.06,23.33452377915607,14.849242404917495
18,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411320,3386765,487,0,6,-74.83,23.334523779156072,10.60660171779821
19,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411240,3386845,488,0,5,-79.47,0.7071067811865488,10.606601717798213
20,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411245,3386850,488,0,5,-78.92,0.7071067811865488,12.020815280171309
21,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411310,3386755,487,0,6,-76.73,23.33452377915607,7.77817459305202
22,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411275,3386880,489,0,5,-73.36,0.7071067811865497,20.506096654409877
23,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411305,3386750,487,0,5,-76.6,23.33452377915607,6.363961030678926
24,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411205,3386810,487,24,5,-96.5,0.7071067811865476,0.7071067811865475
25,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411350,3386795,487,0,5,-70.08,23.33452377915607,19.09188309203678
26,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411355,3386765,487,0,5,-69.33,28.284271247461902,15.556349186104043
27,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411225,3386815,488,0,5,-80.6,2.8284271247461903,4.242640687119285
28,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411235,3386805,488,6,5,-90.71,5.65685424949238,4.242640687119284
29,580801,411200.0,3386810.0,45,45,3,6,2585.0,9.2,487,24,5,411240,3386880,488,0,5,-77.27,-4.242640687119283,15.556349186104045
