,Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP,x_,y_
0,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417125,3393850,496,0,6,-79.0,22.762336706560728,25.433757639349285
1,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417160,3393885,498,0,5,-81.09,17.084219679143786,33.542949154103255
2,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417155,3393880,497,0,5,-82.33,17.89537925448906,32.384493223424116
3,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417140,3393865,497,0,5,-86.0,20.328857980524894,28.909125431386702
4,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417145,3393870,497,0,5,-84.35,19.517698405179615,30.06758136206584
5,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417185,3393910,499,0,6,-84.08,13.028421802417395,39.33522880749895
6,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417180,3393905,499,0,6,-81.2,13.839581377762673,38.176772876819804
7,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417175,3393900,499,0,6,-78.44,14.65074095310795,37.01831694614067
8,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417195,3393920,500,0,5,-82.89,11.40610265172684,41.65214066885722
9,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417190,3393915,499,0,6,-83.52,12.217262227072117,40.49368473817808
10,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417135,3393860,496,0,5,-87.0,21.140017555870173,27.75066950070756
11,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417170,3393895,498,0,5,-80.2,15.461900528453228,35.85986101546153
12,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417165,3393890,498,0,5,-80.49,16.273060103798507,34.701405084782394
13,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417150,3393875,497,0,5,-84.0,18.70653882983434,31.226037292744977
14,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417130,3393855,496,0,5,-86.5,21.95117713121545,26.592213570028424
15,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417120,3393845,496,0,6,-80.0,23.573496281906003,24.275301708670145
16,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417235,3394045,500,0,5,-88.0,-11.824905752242916,53.87180713462814
17,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417250,3394030,501,0,5,-90.75,-8.349537960205502,56.30528586066398
18,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417185,3393935,500,0,5,-77.81,8.104383037356355,40.2034696958336
19,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417180,3393940,500,0,5,-74.99,6.945927106677217,39.39231012048832
20,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417175,3393945,500,0,5,-74.83,5.787471175998078,38.581150545143046
21,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417255,3394025,501,0,5,-94.25,-7.191082029526363,57.11644543600926
22,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417155,3393965,499,0,6,-84.23,1.1536474532815246,35.33651224376194
23,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417150,3393970,499,0,6,-86.13,-0.004808477397613586,34.52535266841665
24,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417170,3393950,499,0,6,-76.35,4.629015245318939,37.76999096979777
25,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417145,3393975,498,0,6,-84.5,-1.1632644080767527,33.71419309307138
26,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417195,3393925,500,0,5,-81.06,10.421294898714631,41.82578884652415
27,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417190,3393930,500,0,5,-80.6,9.262838968035494,41.014629271178876
28,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417165,3393955,499,0,6,-75.73,3.4705593146398015,36.95883139445249
29,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417160,3393960,499,0,6,-80.61,2.3121033839606633,36.14767181910721
30,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417265,3394015,501,0,5,-95.0,-4.874170168168087,58.73876458669981
31,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417275,3394005,501,6,5,-94.5,-2.5572583068098105,60.361083737390366
32,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417240,3393845,498,0,6,-88.0,27.741052545912336,47.910687780963144
33,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417130,3393815,497,0,5,-85.0,29.829639155313114,25.203028148692983
34,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417145,3393830,497,0,5,-83.83,27.39616042927728,28.678395940730397
35,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417155,3393840,497,0,5,-82.56,25.773841278586723,30.995307802088675
36,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417135,3393820,497,0,5,-90.6,29.018479579967835,26.36148407937212
37,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417230,3393915,500,0,5,-92.69,13.60644764840756,48.37214676227575
38,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417120,3393805,497,0,6,-86.0,31.451958306003668,22.8861162873347
39,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417220,3393905,499,0,5,-82.95,15.228766799098116,46.05523490091747
40,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417150,3393835,497,0,5,-84.58,26.585000853932,29.836851871409532
41,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417200,3393885,499,0,7,-80.66,18.473405100479226,41.42141117820092
42,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417235,3393920,500,0,5,-91.21,12.795288073062284,49.530602692954886
43,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417225,3393910,499,0,5,-87.93,14.417607223752839,47.213690831596615
44,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417140,3393825,497,0,5,-83.83,28.20732000462256,27.519940010051258
45,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417210,3393895,499,0,6,-79.95,16.851085949788672,43.7383230395592
46,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417205,3393890,499,0,6,-81.36,17.662245525133947,42.57986710888006
47,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417215,3393900,499,0,5,-82.85,16.039926374443393,44.89677897023834
48,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417185,3393835,498,0,14,-92.0,27.800538097600516,36.73050614249499
49,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417260,3393920,500,0,5,-87.0,13.663528961396935,54.45464145801593
50,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417220,3393880,498,0,6,-86.5,20.152805564159156,45.186994012582815
51,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417165,3393815,498,0,14,-86.1,31.045176398981624,32.09668241977843
52,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417180,3393840,498,0,5,-91.5,26.642082166921377,35.91934656714971
53,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417195,3393825,498,0,5,-89.27,30.117449958958794,38.35282529318554
54,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417190,3393830,498,0,14,-94.87,28.958994028279655,37.54166571784027
55,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417225,3393875,498,0,6,-90.0,21.311261494838295,45.9981535879281
56,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417240,3393900,499,0,5,-91.25,16.908167262778047,49.82081773529938
57,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417210,3393850,498,0,5,-92.19,25.714355726898543,42.175489440556824
58,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417205,3393855,498,0,5,-86.79,24.555899796219403,41.364329865211545
59,497801,416980.0,3393940.0,10,80,6,3,2585.0,9.2,494,0,5,417200,3393860,498,0,5,-89.7,23.397443865540268,40.553170289866266
